x,y,popDensity,DEM,Tem,Pre,slop
111.975,23.2726,165.4567474,246,21.90181111,1701.401312,3.027522239
112.61,23.2055,378.7194324,17,22.02956838,1814.565636,3.220078393
112.465,23.0991,3909.771699,30,22.16176719,1787.638378,4.220280597
111.712,23.5584,137.5897044,106,21.6059751,1668.624922,3.024119939
112.449,23.079,339.2596355,14,22.32349475,1797.599241,2.331482021
112.432,23.674,166.2330005,95,21.00009739,1806.312367,3.424611917
112.167,23.9658,226.3080898,75,20.63629055,1761.447414,3.610831102
112.676,23.4269,507.2777856,13,22.12284429,1824.427253,2.135035497
113.394,22.5199,2432.450521,13,22.96095827,2016.680187,0.754239761
113.241,22.2311,970.7081127,82,22.99771867,2071.690765,0.982777295
113.277,22.0352,594.5522118,0,22.95743925,2106.965203,0.926840376
113.605,22.2175,2400.140378,0,22.88079832,2061.4156,1.594977672
106.582,23.3807,104.8813571,698,19.75567505,1403.10074,3.101818004
106.31,23.1462,146.6315947,800,19.52504153,1400.860341,2.169768098
106.508,24.8272,55.7237974,1116,18.12914083,1424.761172,4.641387033
106.639,24.3626,91.68879253,914,18.92763712,1463.706439,4.415405778
105.298,24.6773,99.53208745,1402,18.14077379,1273.94156,4.330083485
105.823,23.2444,76.84644624,1117,19.55507416,1359.172406,5.51195503
107.566,23.5374,183.7915,572,21.42760438,1452.911039,2.264076121
107.18,23.6117,125.147811,114,21.62072957,1431.641098,2.471013714
105.99,24.3915,40.78645782,933,19.81826302,1325.00133,4.823767658
105.086,24.3903,47.72136651,1085,19.31903621,1188.175022,4.204601705
106.495,23.9398,126.4317419,257,21.15995382,1384.393397,3.812306238
109.137,21.4033,3372.87251,0,23.56347281,1909.151539,0.371632203
109.339,21.7261,328.09024899999997,21,23.29779553,1870.59145,0.481085863
109.471,21.5488,290.8552073,12,23.50693428,1852.914473,0.229089495
109.264,21.5235,608.3948715,24,23.48188663,1884.876831,0.248081573
107.127,22.8107,102.5342991,282,21.644874,1374.487658,2.333726548
107.82,22.5212,144.3563092,120,22.47697676,1520.663197,1.301714991
107.452,22.5263,149.0485914,123,22.37293145,1436.077884,1.553804543
106.849,22.4287,100.6706531,134,22.29124046,1425.546875,2.217493134
107.285,22.0017,85.45193074,345,21.85810031,1683.696624,2.610074114
106.828,22.0917,204.3140298,233,22.03150483,1543.586132,2.536415597
107.07,23.1137,129.4691898,489,20.84293762,1390.870422,1.88871828
108.058,21.6175,398.7218094,44,22.99124566,2151.004662,1.615314129
108.063,21.7637,160.9601804,508,22.16533618,2052.989077,3.765222816
108.444,21.6413,555.7173418,23,23.27496302,2074.574886,0.299142605
107.893,22.0495,69.23402255,236,21.62142396,1844.09296,2.933011164
109.65,23.2167,694.179235,253,21.80744452,1632.880987,1.978796956
109.691,22.9071,469.1994611,64,22.23291241,1684.420567,1.115330625
110.075,23.3308,371.1618409,45,21.6850183,1636.96454,2.073338063
110.402,23.5349,369.2603244,31,21.57346834,1630.219372,2.169442296
109.403,23.144,313.8029894,55,21.92025368,1623.445349,1.299537865
110.331,25.3202,3913.287392,156,19.76797213,1738.676595,1.788424562
110.896,24.9461,115.2398169,337,18.06298811,1761.652577,5.762418053
111.064,25.4542,112.8637833,605,16.80345342,1726.685366,6.296129992
110.357,24.5218,189.8865912,190,19.60637366,1706.882896,3.573856364
110.06,25.3037,246.4708332,188,18.32442548,1748.850958,3.728472413
110.406,25.378,184.1503199,288,18.3087269,1758.436238,4.688114353
109.996,25.8653,57.19071431,1127,16.07719873,1682.839164,8.073886052
110.785,24.5559,181.2590075,208,19.82176182,1710.300334,3.887775521
110.344,25.2634,5427.03289,145,19.80020493,1741.20258,1.258586401
111.015,25.9326,142.029759,281,17.30077161,1599.93048,4.68809429
110.276,25.2016,3122.657744,147,19.83612635,1740.206193,0.700671078
110.587,25.6048,131.7730167,294,17.49542976,1741.506995,5.385642885
110.258,25.2845,3742.848433,160,19.7792867,1737.979004,1.195792473
110.355,25.1017,439.0246189,174,19.7408984,1744.236465,1.763692769
110.472,24.8535,191.1174289,344,19.47818855,1739.674878,3.315258479
109.907,24.9935,81.68816802,460,18.92673585,1733.124281,4.169521042
110.586,26.0642,71.60705982,540,15.19505101,1650.671437,6.283018467
107.197,24.1549,119.3554873,359,20.46929378,1515.090561,3.096148991
107.703,23.9676,130.7127636,295,20.4351541,1536.229889,3.291962544
107.401,24.5086,91.32996162,605,19.62354782,1534.368728,4.356761031
108.109,24.1685,131.6363634,609,20.07906477,1569.369058,2.707285538
107.01,24.5601,98.0436885,621,18.90361176,1505.975655,3.692267221
108.281,25.1012,60.38262602,412,18.74888471,1527.788071,2.796307517
107.861,24.6567,159.7554653,495,19.86619818,1534.971556,3.180460749
108.815,24.9005,103.1375641,472,19.43883247,1604.958558,2.794881356
107.458,25.1165,70.27233836,820,18.2330329,1458.595851,3.655283415
106.987,25.0158,45.15019202,413,18.94052888,1423.964298,5.263700575
108.536,24.4785,143.0406316,304,20.27023751,1570.659006,1.443953655
111.772,24.3335,179.726848,588,19.59996054,1727.500533,4.549015014
111.299,24.8882,172.6353545,226,18.85266627,1719.864387,3.106406806
111.431,24.2975,216.4900791,318,19.65794801,1706.578808,4.360207349
110.965,24.1049,102.6346087,534,20.32221118,1673.034305,4.494649695
111.184,24.5025,237.8725135,175,19.7018705,1708.285622,3.442861019
108.933,23.8,271.1120438,121,21.42585659,1535.011808,1.66874007
110.126,24.0871,52.88612495,743,18.58371197,1678.942438,5.763366265
109.676,23.607,199.1875915,79,21.41492839,1576.196764,2.160792719
109.761,24.0161,147.1242925,121,21.10997808,1579.183952,1.91814086
108.741,24.0144,118.2985943,339,20.35222233,1578.463407,2.616685313
109.182,23.6605,210.1500808,82,21.59489234,1536.065481,1.357621535
109.46,24.3659,3130.499689,250,21.11870284,1594.346181,1.928312987
109.378,24.4548,1609.11974,98,21.15125535,1599.264354,0.857344448
109.219,24.626,148.2742133,140,20.57537222,1617.201426,1.924984756
109.216,24.169,283.6889435,168,20.66527182,1571.097678,1.728003182
109.208,24.3813,1167.056628,146,20.80602007,1588.7339,2.022259142
109.815,24.5411,112.8532305,182,20.38913387,1659.72488,2.250894557
109.503,25.136,87.08593957,212,19.21426474,1683.073389,3.11060622
109.047,25.3393,88.58298143,376,17.94935896,1622.930951,4.998165069
109.498,25.7447,134.1636669,205,18.22445679,1601.81856,4.531381827
109.571,24.2954,792.6425565,77,21.06300636,1594.185464,1.793709482
108.929,23.1643,348.7031437,98,21.84643145,1573.818221,1.435022984
109.158,22.7718,259.9980806,310,22.2178571,1674.426609,1.130994551
108.155,22.6272,839.7368489,150,22.51599921,1553.091958,0.851466768
108.351,22.4441,428.7336217,130,22.50024044,1678.429217,0.852691186
107.685,23.1051,141.6479028,118,22.09995284,1402.602578,1.576155235
108.159,23.661,163.3960113,262,21.16301977,1515.554922,2.319249466
108.651,22.8218,1301.885096,87,22.35006294,1595.368559,1.002476124
108.635,23.518,192.0619824,217,21.17303742,1539.402994,3.020617701
108.249,23.2529,201.7049002,138,21.91651718,1486.261993,2.007809924
108.079,22.9194,1527.883214,83,22.67564055,1457.347367,0.768333184
108.541,22.9615,852.2810821,120,22.11482427,1550.319662,1.531980395
108.597,22.5987,270.1507383,109,22.47461822,1654.531114,0.528671562
109.137,22.3125,342.9457863,140,22.54828068,1785.276961,1.254275135
109.531,22.2669,269.6093881,85,22.29220819,1795.960807,2.007284387
108.542,22.173,321.7278635,34,22.70755353,1834.308925,1.773021353
108.757,21.8945,259.9085203,16,23.09960484,1920.534094,0.440077988
111.308,23.7607,99.23413888,441,21.15027452,1654.034798,3.063073971
111.018,22.9224,261.6061999,351,21.74455576,1690.439462,3.220256958
111.273,23.2284,299.4042616,82,22.18744244,1635.630685,2.097681127
110.55,24.1298,129.2000653,394,20.11669628,1668.086717,4.219594167
110.769,23.5072,201.4161658,66,21.73927219,1632.775399,2.104188675
111.311,23.5711,623.361906,23,21.8234342,1632.152318,2.787542596
111.162,23.5565,801.6239063,67,21.97042154,1624.42532,2.007445493
110.457,22.5259,491.3947784,127,22.10719053,1760.542189,2.402383194
109.869,22.0635,363.8716737,42,22.73602248,1802.242681,1.655070141
110.005,22.4952,384.4429768,71,22.17674181,1757.342411,1.688422732
110.261,22.2483,517.3995819,118,22.63950455,1783.707576,1.650444349
110.6,22.8293,290.141459,123,21.77721692,1712.838047,2.926512677
109.919,22.7959,346.1301138,297,21.87476786,1715.817405,2.099504479
110.148,22.6643,2075.904393,78,22.47780848,1723.758935,1.026399523
105.557,25.8608,192.6519592,1218,17.09486761,1308.247667,5.339398789
106.282,26.4068,347.9402992,1243,15.01365663,1263.228464,1.562460597
105.731,26.3431,346.8224499,1251,15.21532154,1284.599078,2.815286299
106.05,26.1951,505.0074857,1366,15.19355613,1304.703249,1.235291595
105.824,25.841,175.8892871,915,17.30338528,1308.434991,3.249681203
106.179,25.698,129.4027164,1210,16.50057599,1342.37765,3.070487533
105.684,27.2275,244.6985926,1523,13.32107672,1141.746659,2.132099191
104.629,27.1337,199.7741838,1584,12.51486466,1073.900511,3.04513679
106.265,27.447,216.7082315,1064,15.17566439,1087.718554,3.353339432
105.275,26.8058,293.5779304,1788,13.35825231,1195.300041,4.725025624
105.323,27.4056,383.130761,1526,13.63529857,1106.350049,2.203624945
106.111,27.0488,285.5468794,1188,14.51660534,1140.675211,2.646829579
104.129,26.9091,203.1978508,2212,12.47636132,1044.2952090000001,4.116335567
105.782,26.6461,283.879982,1492,14.01723326,1248.375245,3.359889643
106.682,26.7371,1696.15977,1329,14.40228129,1209.938668,1.55158627
106.55,26.6471,2089.139751,1230,14.75347877,1216.149186,1.499808288
106.654,26.3836,1004.916014,1093,15.24513968,1253.617805,1.654595102
107.037,27.0733,169.3695472,1081,15.24798322,1158.219277,3.116521458
106.779,26.5474,5107.070086,1110,15.44785636,1220.365181,1.420808379
106.332,26.688,454.1659669,1258,14.84273569,1207.2055,2.187199016
106.872,26.7582,491.9716867,1306,14.74419325,1204.159085,2.693280653
106.672,27.1496,213.9097115,953,15.28996801,1125.403238,3.575695722
106.581,26.9306,265.785287,1351,14.61413,1168.516932,2.368685701
106.688,26.6034,11531.49647,1114,15.2140814,1214.85106,2.071122391
105.373,26.2341,298.4683877,1444,15.37377815,1281.881464,4.546112182
104.658,25.7693,266.3554451,1640,14.58716461,1271.305613,4.440873484
104.919,26.3576,247.9938709,2074,14.29015127,1224.864295,7.350959918
104.878,26.7236,631.5203141,1809,12.83790848,1172.775759,3.859002714
108.694,27.3618,114.3725309,775,16.03263978,1242.731245,2.783267101
108.719,25.716,97.28917761,481,17.08249373,1493.306052,4.100186945
107.921,26.228,147.0175877,1013,16.07867321,1294.0049,3.46513072
107.858,26.9506,147.4772585,951,15.62436754,1200.278269,3.33559024
108.664,26.6538,87.33806717,583,15.60180405,1288.059058,3.494994307
109.122,26.5626,96.08019139,708,16.25533248,1342.674501,3.978135072
107.903,26.6125,453.1005107,812,15.94175894,1232.39932,2.81414566
108.142,26.3421,104.8901378,1426,14.20704131,1328.344665,3.931299307
109.062,26.1538,93.5131755,857,16.20746019,1436.901319,3.383068818
107.574,26.448,137.3515106,1064,15.6539155,1251.239801,2.797109984
108.408,26.0335,89.86724034,604,16.59936643,1365.913813,3.210443072
108.751,26.9379,158.1299993,642,15.67912905,1266.824011,2.439954508
108.142,27.0684,81.19622813,736,15.42527334,1209.550974,2.986930595
108.298,26.6422,113.5740478,997,15.24211419,1264.867356,2.717668163
109.25,26.9213,123.9654384,474,16.44736703,1315.4176,3.09559434
108.464,27.1188,100.25736,719,15.61346236,1229.514371,2.9024123
107.467,26.1491,230.2530837,906,15.74411453,1297.205443,3.708550744
107.553,25.6328,108.5116378,967,16.3791909,1392.987497,2.196257077
107.482,26.7749,175.5807007,1002,15.00487384,1220.216611,2.675356009
107.194,26.4298,154.199803,1305,14.96703717,1260.245217,3.669986716
106.713,25.9804,159.7660816,1195,15.96292436,1306.28448,2.128838232
107.919,25.3979,64.23515353,770,17.37960838,1455.951776,2.240169448
106.986,26.5039,154.4039099,1142,14.50095455,1254.577532,2.868981728
106.7,25.4159,85.55914814,485,18.56592627,1339.2411,4.524935381
107.103,25.7868,84.02976853,1124,16.66316697,1331.207392,2.977917963
107.946,25.8493,115.9747661,821,17.00883424,1358.465242,3.785473105
107.411,27.1696,202.1062154,1030,15.07574771,1175.174072,2.80951136
106.394,25.9975,130.4744666,1261,15.70855493,1312.936983,1.888887833
105.37,25.1378,167.4971127,1353,16.82004828,1346.945645,2.914645765
105.828,24.9208,72.74229775,1097,18.8068414,1329.045929,4.764921728
104.991,25.7242,167.6277589,1576,15.59158472,1314.371725,4.828076138
105.199,25.838,180.0276842,1446,16.89700376,1294.050908,6.770480638
106.163,25.2297,77.87955783,1240,18.4262007,1348.235064,4.980652352
105.269,25.4983,238.7754166,1487,16.05868924,1355.938223,2.955219974
104.849,24.9991,344.6740409,1457,16.94533607,1284.763182,3.725452097
105.684,25.4198,204.6829267,1045,18.00011945,1330.659821,4.037939449
109.204,27.7194,428.2354533,312,16.73016288,1313.118344,3.455246769
108.085,28.2623,189.967719,594,15.62695691,1219.716519,3.753074925
108.765,27.7246,98.54605453,776,15.42064479,1282.415266,5.473047145
108.157,27.4887,137.4965332,729,15.42329005,1198.043326,4.564917647
108.139,27.8472,207.5357386,714,16.25776402,1186.845525,4.213275877
109.032,28.1252,170.271291,712,15.22851598,1352.902386,2.766158399
109.138,27.5502,194.1706688,702,16.04822348,1309.176947,2.891782766
108.334,28.6222,173.9126816,914,16.09766323,1252.930768,3.95228293
108.521,27.9949,148.8623884,745,14.81290016,1278.399139,4.853749669
108.978,27.331,285.1989528,389,16.75312228,1263.374422,1.854183556
106.812,27.5107,307.9668019,948,15.71735785,1095.271709,2.577895921
105.913,28.4909,132.3600698,753,16.37080919,1118.674381,6.161636278
107.606,28.9307,113.3092301,798,14.68280468,1231.255174,7.416552592
107.761,27.9271,160.5900779,856,15.59157191,1170.1859,3.253748398
107.099,27.7153,694.2782719,807,15.69368528,1108.487386,2.252728735
106.819,27.8637,415.2775078,981,15.15972942,1104.121916,4.075755449
107.48,27.7589,199.9769338,822,15.39610059,1148.3724,3.387533729
106.338,27.8372,366.193722,518,15.9400882,1072.065956,5.187695785
107.193,28.1415,148.5504082,1139,14.8753897,1150.583428,4.884859647
106.876,28.4118,165.0738284,653,14.85557883,1154.295084,6.531864123
107.909,28.6588,110.7434847,737,14.90620869,1237.372256,4.553269315
106.347,28.3531,191.1135591,1179,15.26163672,1137.722176,5.59204049
107.698,27.3918,138.2010285,783,15.8050438,1157.659371,3.732004759
107.401,28.5038,153.3022255,680,14.92970892,1191.152199,5.662801953
109.348,19.2115,77.67355575,608,23.8152309,1946.595178,3.735492842
109.647,18.5914,135.4551563,66,24.5675481,1958.053988,4.207010764
108.99,19.2275,138.8475793,100,24.45626398,1792.316596,2.976544158
109.986,19.7018,230.9507803,45,24.71744021,1982.442309,0.650415912
109.386,19.5819,267.6067826,86,24.86415489,1909.51651,0.809136277
110.309,19.485,239.5069989,83,24.66817797,2087.982364,0.884600765
108.815,18.9978,172.7721168,328,25.17867663,1690.500278,2.193354406
110.332,19.8702,2593.65569,62,24.68909746,1956.021913,0.364434783
110.513,19.9606,1225.66734,14,24.73931544,1952.372704,0.165211093
110.493,19.7351,705.9075056,58,24.68384873,2008.872761,0.40516752
110.225,19.909300000000002,1015.401838,126,24.60802684,1944.964142,0.4020677
109.026,18.6414,153.6099265,169,24.73674019,1748.965745,2.761993418
109.711,19.8117,301.829955,77,24.79333008,1912.502477,0.479130513
109.947,18.5512,291.0628855,36,25.12899664,2028.122657,2.708832397
110.418,19.212,292.3821103,26,24.97184442,2177.915707,1.052103051
109.85,19.0355,66.72933843,213,23.69948081,2148.853531,4.331927998
109.728,18.3676,347.161985,4,25.8720999,1889.757749,1.583173805
109.586,18.2698,808.0457061,219,25.7980686,1832.498994,2.74456721
109.371,18.4069,318.4546139,349,24.91882732,1816.181915,3.337632015
109.121,18.37,243.9332241,10,25.86565869,1725.324182,1.621171945
110.052,19.3439,208.1563567,118,24.57055868,2114.372501,1.692776431
110.32,18.832,232.0585443,14,24.94227136,2190.378107,1.998018205
110.784,19.7491,194.3230387,12,24.75379081,2020.76194,0.285748379
109.508,18.8257,98.1072245,667,22.96345368,2000.914418,5.692282799
115.323,38.3845,746.4526731,13,13.39114551,499.9726803,0.163515311
115.873,38.8732,623.5448029,11,13.21226477,513.4871341,0.106591263
115.475,38.4523,681.0595781,31,13.34257037,504.5940699,0.086782681
115.743,39.2058,722.5584036,37,12.92849063,507.2819251,0.098784018
115.044,38.4593,859.6238576,46,13.28735459,489.9642398,0.146220174
114.152,38.887,78.25707945,377,9.683188027,508.1260577,4.817084439
116.029,39.2587,784.4870331,15,12.95107138,520.1131152,0.115316349
115.826,38.6679,645.8631675,16,13.28436654,513.3145306,0.063412469
115.415,38.8968,2995.925764,19,13.14766349,495.9039249,0.130281925
115.432,39.6081,191.4942762,784,10.07146756,533.7608984,4.862289828
114.717,39.3605,101.7027423,832,7.697588807,558.194637,5.325521372
115.657,38.5229,747.6375286,12,13.347399,509.1577801,0.072612332
115.507,38.8554,5152.341156,12,13.21413935,499.3707355,0.057402979
115.24,38.9701,618.9980127,84,12.45431237,500.53494,1.669384343
115.477,38.7177,726.0821164,15,13.26092274,500.4800953,0.069696807
114.648,38.6999,534.1587834,180,12.45639983,482.8167033,1.332060092
115.893,39.0528,870.5368111,8,13.10343447,513.9082927,0.110583073
115.06,38.921,378.0232334,120,12.27526082,497.8213622,1.714096499
114.792,38.8976,356.6561464,245,11.60640434,499.9046254,2.695420836
115.166,38.6702,633.8520831,36,13.1822689,491.0859011,0.090817786
116.17,39.0371,926.5645459,4,13.11025089,525.2619951,0.117587689
115.567,39.037,827.7206843,9,13.01989607,501.3734449,0.375612761
115.239,39.3103,191.3940111,135,11.03968558,517.8575016,3.446062955
115.988,39.4759,891.4616421,41,12.76137653,517.6197613,0.144167117
116.85,38.2948,406.3581498,11,13.37114104,534.4662918,0.130077432
116.664,37.8817,481.0649021,14,13.57135973,540.6949497,0.115946287
117.555,38.1365,218.5148757,4,13.33676671,538.0786815,0.084169198
116.261,38.4779,598.5547806,9,13.35085824,525.5975642,0.097414722
117.429,38.3972,201.5007069,12,13.23357828,536.8818229,0.08377989
117.143,38.084,525.9543936,4,13.42932715,538.6124506,0.113457061
116.85,38.0161,438.2482435,6,13.50053085,538.7163885,0.109367986
116.376,38.0833,565.4228454,13,13.50568296,531.6169762,0.14423886
116.841,38.5591,425.9842733,7,13.24935005,535.4746502,0.118841393
116.151,38.7361,788.1763581,19,13.20969187,524.1413013,0.122181748
115.876,38.4138,663.0642269,16,13.38945153,516.8437346,0.106401509
116.494,37.655,374.6197797,22,13.6607889,546.7205124,0.237800563
116.164,38.2361,485.2591431,17,13.47218237,525.0611482,0.116670424
116.9,38.3092,10831.90414,8,13.35611012,534.8251738,0.085566651
